"","IsolateID","reads","taxon_id","Fungal_Order","Fungal_Family","Fungal_species","RelativeAbundance","relab_pct","Domain","Phylum","Class","Order","Family","Genus","Species"
"2491","M67",4,813,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.114285714,11.42857143,"Bacteria","Chlamydiota","Chlamydiia","Chlamydiales","Chlamydiaceae","Unidentified","Chlamydia/Chlamydophila group"
"2492","M67",4,53462,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.666666667,66.66666667,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2493","M67",4,117567,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2494","M67",4,1761810,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2495","M67",4,1908205,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.8,80,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2496","M67",4,2795116,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.266666667,26.66666667,"Bacteria","Bacteroidota","Flavobacteriia","Flavobacteriales","Weeksellaceae","Unidentified","Unidentified"
"2497","M67",4,2795124,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.210526316,21.05263158,"Bacteria","Pseudomonadota"," Ralstonia","Burkholderiales","Burkholderiaceae","Unidentified","Unidentified"
"2498","M67",3,562,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.039473684,3.947368421,"Bacteria","Pseudomonadota","Escherichia","Enterobacterales","Enterobacteriaceae","Unidentified","Escherichia coli"
"2499","M67",3,1396,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.176470588,17.64705882,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Bacillus sp."
"2500","M67",3,106654,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.333333333,33.33333333,"Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter calcoaceticus/baumannii complex"
"2501","M67",3,492670,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.230769231,23.07692308,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Bacillus sp."
"2502","M67",3,1898978,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.15,15,"Bacteria","Bacteroidota","Cytophagia","Cytophagales","Hymenobacteraceae","Unidentified","Unidentified"
"2503","M67",3,1909294,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.333333333,33.33333333,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Unidentified","Hyphomicrobiales","Unidentified"
"2504","M67",3,2026735,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.1875,18.75,"Bacteria","Unidentified"," Deltaproteobacteria","Unidentified","Unidentified","Unidentified","Unidentified"
"2505","M67",3,2026800,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Verrucomicrobiota","Unidentified","Verrucomicrobiales"," Verrucomicrobiaceae","Unidentified","Unidentified"
"2506","M67",3,2767826,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.09375,9.375,"Bacteria","Actinomycetota","Unidentified","Kitasatosporales","Streptomycetaceae","Unidentified","Streptomyces sp."
"2507","M67",3,2768412,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2508","M67",2,263,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.125,12.5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Thiotrichales","Francisellaceae","Francisella","Francisella tularensis"
"2509","M67",2,316,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.166666667,16.66666667,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas stutzeri group"
"2510","M67",2,317,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.074074074,7.407407407,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas syringae group"
"2511","M67",2,820,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.666666667,66.66666667,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2512","M67",2,1245,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.285714286,28.57142857,"Bacteria","Bacillota","Unidentified","Lactobacillales","Lactobacillaceae","Unidentified","Leuconostoc sp."
"2513","M67",2,1311,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.047619048,4.761904762,"Bacteria","Bacillota","Unidentified","Lactobacillales","Streptococcaceae","Unidentified","Streptococcus sp."
"2514","M67",2,1747,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.064516129,6.451612903,"Bacteria","Actinomycetota","Unidentified","Propionibacteriales","Propionibacteriaceae","Unidentified","Cutibacterium sp."
"2515","M67",2,1764,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2516","M67",2,43304,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.666666667,66.66666667,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2517","M67",2,69966,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.153846154,15.38461538,"Bacteria","Bacillota","Unidentified","Bacillales","Staphylococcaceae","Unidentified","Macrococcus sp."
"2518","M67",2,146017,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2519","M67",2,319939,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.181818182,18.18181818,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas otitidis"
"2520","M67",2,444597,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2521","M67",2,912594,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.666666667,66.66666667,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2522","M67",2,988801,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Rosenbergiella","Rosenbergiella nectarea"
"2523","M67",2,1077935,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Paracoccaceae","Paracoccus","Paracoccus zhejiangensis"
"2524","M67",2,1293890,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2525","M67",2,1462526,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.166666667,16.66666667,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Virgibacillus sp."
"2526","M67",2,1641855,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.125,12.5,"Bacteria","Pseudomonadota"," Beijerinckia","Hyphomicrobiales","Beijerinckiaceae","Unidentified","Unidentified"
"2527","M67",2,1739413,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.068965517,6.896551724,"Bacteria","Actinomycetota","Alloscardovia","Bifidobacteriales","Bifidobacteriaceae","Unidentified","Unidentified"
"2528","M67",2,1751298,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Actinomycetota","Unidentified","Micromonosporales","Micromonosporaceae","Unidentified","Mangrovihabitans sp."
"2529","M67",2,1918495,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2530","M67",2,1970529,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.117647059,11.76470588,"Bacteria","Pseudomonadota","Hydrogenophilia","Hydrogenophilales","Unidentified","Hydrogenophilales","Unidentified"
"2531","M67",2,1970547,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.166666667,16.66666667,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Unidentified","Rhizobiales","Unidentified"
"2532","M67",2,1977087,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.181818182,18.18181818,"Bacteria","Pseudomonadota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2533","M67",2,1979526,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Bacillota","Unidentified","Bacillales","Bacillaceae","Unidentified","Bacillus sp."
"2534","M67",2,2021370,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.2,20,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Unidentified","Unidentified"
"2535","M67",2,2024612,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2536","M67",2,2025313,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2537","M67",2,2026788,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.027027027,2.702702703,"Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Unidentified","Rickettsiales","Unidentified"
"2538","M67",2,2037914,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.153846154,15.38461538,"Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Rhizobium/Agrobacterium","Pararhizobium sp."
"2539","M67",2,2044944,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.086956522,8.695652174,"Bacteria","Bacteroidota","Sphingobacteriia"," Sphingobacteriales","Unidentified","Unidentified","Unidentified"
"2540","M67",2,2267246,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.333333333,33.33333333,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Edaphovirga","Edaphovirga cremea"
"2541","M67",2,2316727,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.4,40,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Unidentified","Corallococcus sp."
"2542","M67",2,2596890,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Planctomycetota","Candidatus Uabimicrobiia","Candidatus Uabimicrobiales","Candidatus Uabimicrobiaceae","Unidentified","Candidatus Uabimicrobium"
"2543","M67",2,2795119,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.111111111,11.11111111,"Bacteria","Bacteroidota","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Unidentified","Unidentified"
"2544","M67",2,2821355,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2545","M67",2,2900548,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Actinomycetota","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2546","M67",1,56,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2547","M67",1,124,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2548","M67",1,197,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.125,12.5,"Bacteria","Campylobacterota","Epsilonproteobacteria","Campylobacterales","Campylobacteraceae","Campylobacter","Campylobacter jejuni"
"2549","M67",1,266,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2550","M67",1,346,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2551","M67",1,485,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2552","M67",1,487,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2553","M67",1,571,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.125,12.5,"Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella/Raoultella","Klebsiella sp."
"2554","M67",1,666,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.333333333,33.33333333,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2555","M67",1,755,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.333333333,33.33333333,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Avibacterium","Avibacterium gallinarum"
"2556","M67",1,985,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2557","M67",1,1288,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2558","M67",1,1351,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.027027027,2.702702703,"Bacteria","Bacillota","Unidentified","Lactobacillales","Enterococcaceae","Unidentified","Enterococcus sp."
"2559","M67",1,1352,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.125,12.5,"Bacteria","Bacillota","Unidentified","Lactobacillales","Enterococcaceae","Unidentified","Enterococcus sp."
"2560","M67",1,1610,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Bacteria","Bacillota","Unidentified","Lactobacillales","Lactobacillaceae","Unidentified","Loigolactobacillus sp."
"2561","M67",1,1766,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2562","M67",1,1786,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2563","M67",1,2002,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Bacteria","Actinomycetota","Unidentified","Streptosporangiales","Streptosporangiaceae","Unidentified","Streptosporangium sp."
"2564","M67",1,2030,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2565","M67",1,2104,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2566","M67",1,28214,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2567","M67",1,28450,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Bacteria","Pseudomonadota","Burkholderia","Burkholderiales","Burkholderiaceae","Unidentified","pseudomallei group"
"2568","M67",1,29364,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2569","M67",1,29438,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.166666667,16.66666667,"Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas syringae group"
"2570","M67",1,33010,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2571","M67",1,33919,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2572","M67",1,36814,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2573","M67",1,38284,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Bacteria","Actinomycetota","Unidentified","Mycobacteriales","Corynebacteriaceae","Unidentified","Corynebacterium sp."
"2574","M67",1,38313,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.5,50,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2575","M67",1,39687,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
"2576","M67",1,45972,"Xylariales","Apiosporaceae","Apiospora guiyangensis",0.25,25,"Bacteria","Bacillota","Unidentified","Bacillales","Staphylococcaceae","Unidentified","Staphylococcus sp."
"2577","M67",1,46172,"Xylariales","Apiosporaceae","Apiospora guiyangensis",1,100,"Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified","Unidentified"
